file	pack	license	source
ui-glass-01.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/glass_001.ogg
ui-glass-02.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/glass_002.ogg
ui-glass-03.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/glass_003.ogg
ui-glass-04.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/glass_004.ogg
ui-glass-05.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/glass_005.ogg
ui-glass-06.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/glass_006.ogg
ui-glitch-01.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/glitch_001.ogg
ui-glitch-02.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/glitch_002.ogg
ui-glitch-03.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/glitch_003.ogg
ui-glitch-04.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/glitch_004.ogg
ui-maximize-01.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/maximize_001.ogg
ui-maximize-02.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/maximize_002.ogg
ui-maximize-03.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/maximize_003.ogg
ui-maximize-04.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/maximize_004.ogg
ui-maximize-05.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/maximize_005.ogg
ui-maximize-06.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/maximize_006.ogg
ui-maximize-07.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/maximize_007.ogg
ui-maximize-08.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/maximize_008.ogg
ui-maximize-09.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/maximize_009.ogg
ui-minimize-01.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/minimize_001.ogg
ui-minimize-02.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/minimize_002.ogg
ui-minimize-03.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/minimize_003.ogg
ui-minimize-04.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/minimize_004.ogg
ui-minimize-05.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/minimize_005.ogg
ui-minimize-06.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/minimize_006.ogg
ui-minimize-07.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/minimize_007.ogg
ui-minimize-08.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/minimize_008.ogg
ui-minimize-09.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/minimize_009.ogg
ui-open-01.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/open_001.ogg
ui-open-02.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/open_002.ogg
ui-open-03.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/open_003.ogg
ui-open-04.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/open_004.ogg
ui-pluck-01.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/pluck_001.ogg
ui-pluck-02.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/pluck_002.ogg
ui-question-01.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/question_001.ogg
ui-question-02.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/question_002.ogg
ui-question-03.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/question_003.ogg
ui-question-04.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/question_004.ogg
ui-rollover-01.ogg	kenney-ui	CC0 1.0	sfx/kenney_ui-audio/Audio/rollover1.ogg
ui-rollover-02.ogg	kenney-ui	CC0 1.0	sfx/kenney_ui-audio/Audio/rollover2.ogg
ui-rollover-03.ogg	kenney-ui	CC0 1.0	sfx/kenney_ui-audio/Audio/rollover3.ogg
ui-rollover-04.ogg	kenney-ui	CC0 1.0	sfx/kenney_ui-audio/Audio/rollover4.ogg
ui-rollover-05.ogg	kenney-ui	CC0 1.0	sfx/kenney_ui-audio/Audio/rollover5.ogg
ui-rollover-06.ogg	kenney-ui	CC0 1.0	sfx/kenney_ui-audio/Audio/rollover6.ogg
ui-scratch-01.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/scratch_001.ogg
ui-scratch-02.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/scratch_002.ogg
ui-scratch-03.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/scratch_003.ogg
ui-scratch-04.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/scratch_004.ogg
ui-scratch-05.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/scratch_005.ogg
ui-scroll-01.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/scroll_001.ogg
ui-scroll-02.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/scroll_002.ogg
ui-scroll-03.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/scroll_003.ogg
ui-scroll-04.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/scroll_004.ogg
ui-scroll-05.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/scroll_005.ogg
ui-select-01.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/select_001.ogg
ui-select-02.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/select_002.ogg
ui-select-03.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/select_003.ogg
ui-select-04.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/select_004.ogg
ui-select-05.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/select_005.ogg
ui-select-06.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/select_006.ogg
ui-select-07.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/select_007.ogg
ui-select-08.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/select_008.ogg
ui-switch-01.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/switch_001.ogg
ui-switch-02.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/switch_002.ogg
ui-switch-03.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/switch_003.ogg
ui-switch-04.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/switch_004.ogg
ui-switch-05.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/switch_005.ogg
ui-switch-06.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/switch_006.ogg
ui-switch-07.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/switch_007.ogg
ui-tick-01.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/tick_001.ogg
ui-tick-02.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/tick_002.ogg
ui-tick-03.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/tick_004.ogg
ui-toggle-01.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/toggle_001.ogg
ui-toggle-02.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/toggle_002.ogg
ui-toggle-03.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/toggle_003.ogg
ui-toggle-04.ogg	kenney-interface	CC0 1.0	sfx/kenney_interface-sounds/Audio/toggle_004.ogg
voice-female-congratulations.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/congratulations.ogg
voice-female-correct.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/correct.ogg
voice-female-eight.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/8.ogg
voice-female-final-round.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/final_round.ogg
voice-female-five.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/5.ogg
voice-female-four.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/4.ogg
voice-female-game-over.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/game_over.ogg
voice-female-go.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/go.ogg
voice-female-hurry-up.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/hurry_up.ogg
voice-female-its-a-tie.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/its_a_tie.ogg
voice-female-level-up.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/level_up.ogg
voice-female-level.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/level.ogg
voice-female-mission-completed.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/mission_completed.ogg
voice-female-mission-failed.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/mission_failed.ogg
voice-female-new-highscore.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/new_highscore.ogg
voice-female-nine.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/9.ogg
voice-female-objective-achieved.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/objective_achieved.ogg
voice-female-one.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/1.ogg
voice-female-power-up.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/power_up.ogg
voice-female-ready.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/ready.ogg
voice-female-round.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/round.ogg
voice-female-set.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/set.ogg
voice-female-seven.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/7.ogg
voice-female-six.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/6.ogg
voice-female-ten.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/10.ogg
voice-female-three.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/3.ogg
voice-female-time-over.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/time_over.ogg
voice-female-two.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/2.ogg
voice-female-war-call-for-backup.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/war_call_for_backup.ogg
voice-female-war-cover-me.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/war_cover_me.ogg
voice-female-war-fire-in-the-hole.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/war_fire_in_the_hole.ogg
voice-female-war-get-down.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/war_get_down.ogg
voice-female-war-go-go-go.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/war_go_go_go.ogg
voice-female-war-hold.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/war_hold.ogg
voice-female-war-look-out.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/war_look_out.ogg
voice-female-war-medic.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/war_medic.ogg
voice-female-war-reloading.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/war_reloading.ogg
voice-female-war-rpg.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/war_rpg.ogg
voice-female-war-sniper.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/war_sniper.ogg
voice-female-war-suppressing-fire.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/war_supressing_fire.ogg
voice-female-war-target-destroyed.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/war_target_destroyed.ogg
voice-female-war-target-engaged.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/war_target_engaged.ogg
voice-female-war-watch-my-back.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/war_watch_my_back.ogg
voice-female-wrong.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/wrong.ogg
voice-female-you-lose.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/you_lose.ogg
voice-female-you-win.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Female/you_win.ogg
voice-fighter-arcade-mode.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/arcade_mode.ogg
voice-fighter-battle-mode.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/battle_mode.ogg
voice-fighter-begin.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/begin.ogg
voice-fighter-championship-mode.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/championship_mode.ogg
voice-fighter-choose-your-character.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/choose_your_character.ogg
voice-fighter-combo-breaker.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/combo_breaker.ogg
voice-fighter-combo.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/combo.ogg
voice-fighter-deathmatch.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/deathmatch.ogg
voice-fighter-eight.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/8.ogg
voice-fighter-fight.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/fight.ogg
voice-fighter-final-round.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/final_round.ogg
voice-fighter-five.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/5.ogg
voice-fighter-flawless-victory.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/flawless_victory.ogg
voice-fighter-four.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/4.ogg
voice-fighter-game-over.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/game_over.ogg
voice-fighter-its-a-tie.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/it's_a_tie.ogg
voice-fighter-kill-her.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/kill_her.ogg
voice-fighter-kill-him.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/kill_him.ogg
voice-fighter-kill-it.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/kill_it.ogg
voice-fighter-loser.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/loser.ogg
voice-fighter-multi-kill.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/multi_kill.ogg
voice-fighter-nine.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/9.ogg
voice-fighter-one.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/1.ogg
voice-fighter-player-1.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/player_1.ogg
voice-fighter-player-2.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/player_2.ogg
voice-fighter-prepare-yourself.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/prepare_yourself.ogg
voice-fighter-ready.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/ready.ogg
voice-fighter-round-1.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/round_1.ogg
voice-fighter-round-2.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/round_2.ogg
voice-fighter-round-3.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/round_3.ogg
voice-fighter-round-4.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/round_4.ogg
voice-fighter-round-5.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/round_5.ogg
voice-fighter-seven.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/7.ogg
voice-fighter-six.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/6.ogg
voice-fighter-story-mode.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/story_mode.ogg
voice-fighter-sudden-death.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/sudden_death.ogg
voice-fighter-survival-mode.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/survival_mode.ogg
voice-fighter-ten.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/10.ogg
voice-fighter-three.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/3.ogg
voice-fighter-tie-breaker.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/tie_breaker.ogg
voice-fighter-tie.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/tie.ogg
voice-fighter-time.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/time.ogg
voice-fighter-two.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/2.ogg
voice-fighter-winner.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/winner.ogg
voice-fighter-you-lose.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/you_lose.ogg
voice-fighter-you-win.ogg	kenney-voice-fighter	CC0 1.0	sfx/kenney_voiceover-pack-fighter/Audio/you_win.ogg
voice-male-congratulations.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/congratulations.ogg
voice-male-correct.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/correct.ogg
voice-male-eight.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/8.ogg
voice-male-final-round.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/final_round.ogg
voice-male-five.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/5.ogg
voice-male-four.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/4.ogg
voice-male-game-over.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/game_over.ogg
voice-male-go.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/go.ogg
voice-male-hold.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/hold.ogg
voice-male-hurry-up.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/hurry_up.ogg
voice-male-its-a-tie.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/its_a_tie.ogg
voice-male-level-up.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/level_up.ogg
voice-male-level.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/level.ogg
voice-male-mission-completed.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/mission_completed.ogg
voice-male-mission-failed.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/mission_failed.ogg
voice-male-new-highscore.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/new_highscore.ogg
voice-male-nine.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/9.ogg
voice-male-objective-achieved.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/objective_achieved.ogg
voice-male-one.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/1.ogg
voice-male-power-up.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/power_up.ogg
voice-male-ready.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/ready.ogg
voice-male-round.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/round.ogg
voice-male-set.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/set.ogg
voice-male-seven.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/7.ogg
voice-male-six.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/6.ogg
voice-male-ten.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/10.ogg
voice-male-three.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/3.ogg
voice-male-time-over.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/time_over.ogg
voice-male-two.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/2.ogg
voice-male-war-call-for-backup.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/war_call_for_backup.ogg
voice-male-war-cover-me.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/war_cover_me.ogg
voice-male-war-fire-in-the-hole.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/war_fire_in_the_hole.ogg
voice-male-war-get-down.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/war_get_down.ogg
voice-male-war-go-go-go.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/war_go_go_go.ogg
voice-male-war-look-out.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/war_look_out.ogg
voice-male-war-medic.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/war_medic.ogg
voice-male-war-reloading.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/war_reloading.ogg
voice-male-war-rpg.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/war_rpg.ogg
voice-male-war-sniper.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/war_sniper.ogg
voice-male-war-suppressing-fire.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/war_suppressing_fire.ogg
voice-male-war-target-destroyed.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/war_target_destroyed.ogg
voice-male-war-target-engaged.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/war_target_engaged.ogg
voice-male-war-watch-my-back.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/war_watch_my_back.ogg
voice-male-wrong.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/wrong.ogg
voice-male-you-lose.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/you_lose.ogg
voice-male-you-win.ogg	kenney-voice	CC0 1.0	sfx/kenney_voiceover-pack/Male/you_win.ogg
whoosh-trill-flutter-01.mp3	zapsplat	ZapSplat standard licence (LICENSE-zapsplat.pdf)	zapsplat_multimedia_ui_mobile_touch_screen_pull_down_refresh_trill_flutter_percussive_bold_002_91163.mp3
whoosh-whistle-ascending-01.mp3	zapsplat	ZapSplat standard licence (LICENSE-zapsplat.pdf)	zapsplat_multimedia_ui_refresh_smartphone_app_short_sine_whistle_ascending_001_92649.mp3
whoosh-whistle-ascending-02.mp3	zapsplat	ZapSplat standard licence (LICENSE-zapsplat.pdf)	zapsplat_multimedia_ui_refresh_smartphone_app_short_sine_whistle_ascending_003_92651.mp3
whoosh-whizz-clicks-01.mp3	zapsplat	ZapSplat standard licence (LICENSE-zapsplat.pdf)	zapsplat_multimedia_new_message_whizz_into_clicks_85147.mp3
zap-01.ogg	kenney-digital	CC0 1.0	sfx/kenney_digital-audio/Audio/zap1.ogg
zap-02.ogg	kenney-digital	CC0 1.0	sfx/kenney_digital-audio/Audio/zap2.ogg
zap-double-01.ogg	kenney-digital	CC0 1.0	sfx/kenney_digital-audio/Audio/zapTwoTone.ogg
zap-double-02.ogg	kenney-digital	CC0 1.0	sfx/kenney_digital-audio/Audio/zapTwoTone2.ogg
zap-triple-down-01.ogg	kenney-digital	CC0 1.0	sfx/kenney_digital-audio/Audio/zapThreeToneDown.ogg
zap-triple-up-01.ogg	kenney-digital	CC0 1.0	sfx/kenney_digital-audio/Audio/zapThreeToneUp.ogg
